3,Men's Vic League 1 Reserves,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
2,Men's Midweek Open CCW,NaN,,,Greensborough,BYE,,,BYE,,,
2,Men's Masters 45+ B,NaN,,,Frankston,BYE,,,BYE,,,
2,Men's Masters 45+ CNW,NaN,,,KBH Brumbies,BYE,,,BYE,,,
2,Men's Masters 45+ CSE,NaN,,,GDWHC,BYE,,,BYE,,,
2,Men's Masters 50+ B,NaN,,,TEM,BYE,,,BYE,,,
2,Men's Masters 60+,NaN,,,KBH Brumbies,BYE,,,BYE,,,
2,Women's Masters 35+ BNW,NaN,,,Yarra Valley,BYE,,,BYE,,,
2,Men's Masters 45+ D,NaN,,,MHSOB,BYE,,,BYE,,,
2,Men's Midweek Open A,NaN,,,Monash University,BYE,,,BYE,,,
2,Men's Midweek Open B,NaN,,,Melbourne Sikhs United HC,BYE,,,BYE,,,
2,Under 18 Mixed North West,NaN,,,Yarra Valley Hockey Club,BYE,,,BYE,,,
2,Under 18 Mixed North West,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
2,Under 18 Mixed Central,NaN,,,Powerhouse & St. Kilda Hockey Club,BYE,,,BYE,,,
2,Under 16 Boys Shield A,NaN,,,MCC Hockey Section,BYE,,,BYE,,,
2,Under 16 Boys Pennant,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
2,Under 16 Girls Shield B,NaN,,,North West Lightning,BYE,,,BYE,,,
2,Under 14 Girls Shield B,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
2,Under 14 Mixed District North West,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
2,Under 12 Boys Shield A,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
2,Under 12 Boys Pennant South East,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
2,Under 12 Boys District (Half Field) North,NaN,,,La Trobe University Hockey Club (1),BYE,,,BYE,,,
2,Under 10 Boys District (Half Field) South East,NaN,,,Waverley Hockey Club Blue,BYE,,,BYE,,,
2,Under 10 Girls District (Half Field) South East,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
2,Under 10 Girls District (Half Field) North West,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
2,Under 16 Boys Shield B,NaN,,,Hockey Geelong,BYE,,,BYE,,,
2,Under 18 Mixed South East,NaN,,,Gippsland Bulls,BYE,,,BYE,,,
4,Women's Vic League 1,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
4,Women's Vic League 1 Reserves,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
4,Women's Vic League 2,NaN,,,Gippsland Bulls,BYE,,,BYE,,,
4,Men's Vic League 1,NaN,,,North West Lightning,BYE,,,BYE,,,
4,Men's Vic League 1 Reserves,NaN,,,North West Lightning,BYE,,,BYE,,,
3,Men's Midweek Open CCW,NaN,,,Brunswick,BYE,,,BYE,,,
3,Men's Masters 45+ B,NaN,,,Southern United,BYE,,,BYE,,,
3,Men's Masters 45+ CSE,NaN,,,Gippsland Bulls,BYE,,,BYE,,,
3,Men's Masters 50+ B,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
3,Men's Masters 60+,NaN,,,Greensborough,BYE,,,BYE,,,
3,Women's Masters 35+ BNW,NaN,,,RMIT,BYE,,,BYE,,,
3,Men's Midweek Open B,NaN,,,Hawthorn,BYE,,,BYE,,,
3,Men's Masters 45+ D,NaN,,,Hawthorn,BYE,,,BYE,,,
3,Men's Midweek Open A,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
3,Under 18 Mixed Central,NaN,,,MCC Hockey Section,BYE,,,BYE,,,
3,Under 16 Boys Shield A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
3,Under 16 Boys Shield B,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
3,Under 16 Boys Pennant,NaN,,,Yarra Valley Hockey Club,BYE,,,BYE,,,
3,Under 16 Girls Shield B,NaN,,,Essendon Hockey,BYE,,,BYE,,,
3,Under 14 Girls Shield B,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
3,Under 14 Mixed District North West,NaN,,,Essendon Hockey,BYE,,,BYE,,,
3,Under 12 Boys Shield A,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
3,Under 12 Boys Pennant South East,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
3,Under 12 Boys District (Half Field) North,NaN,,,La Trobe University Hockey Club (2),BYE,,,BYE,,,
3,Under 10 Boys District (Half Field) South East,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
3,Under 10 Girls District (Half Field) South East,NaN,,,KBH Brumbies,BYE,,,BYE,,,
3,Under 12 Boys District (Half Field) South East,NaN,,,Frankston Hockey Club (2),BYE,,,BYE,,,
3,Under 18 Mixed South East,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
3,Under 10 Girls District (Half Field) North West,NaN,,,Footscray Hockey Club Red,BYE,,,BYE,,,
4,Men's Metro B North West,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
5,Women's Vic League 1,NaN,,,North West Lightning,BYE,,,BYE,,,
5,Women's Vic League 1 Reserves,NaN,,,North West Lightning,BYE,,,BYE,,,
5,Women's Vic League 2,NaN,,,Melbourne High School Old Boys Hockey Club,BYE,,,BYE,,,
5,Men's Vic League 1,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
5,Men's Vic League 1 Reserves,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
5,Men's Metro B North West,NaN,,,Caroline Springs Hockey Club,BYE,,,BYE,,,
5,Men's Metro B South,NaN,,,OHA Hockey Club,BYE,,,BYE,,,
4,Men's Midweek Open CCW,NaN,,,Essendon Hockey,BYE,,,BYE,,,
4,Men's Masters 45+ B,NaN,,,TEM,BYE,,,BYE,,,
4,Men's Masters 45+ CSE,NaN,,,Camberwell Blue,BYE,,,BYE,,,
4,Men's Masters 50+ B,NaN,,,Southern United,BYE,,,BYE,,,
4,Men's Masters 60+,NaN,,,Yarra Valley Gold,BYE,,,BYE,,,
4,Women's Masters 35+ BNW,NaN,,,Essendon,BYE,,,BYE,,,
4,Men's Midweek Open A,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
4,Men's Masters 45+ D,NaN,,,Yarra Valley,BYE,,,BYE,,,
4,Men's Masters 45+ A,NaN,,,TEM,BYE,,,BYE,,,
4,Under 16 Boys Shield A,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
4,Under 16 Girls Shield B,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
4,Under 14 Mixed District North West,NaN,,,Caroline Springs Hockey Club,BYE,,,BYE,,,
4,Under 12 Boys Shield A,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
4,Under 12 Boys Pennant South East,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
4,Under 10 Boys District (Half Field) South East,NaN,,,Casey Hockey Club White,BYE,,,BYE,,,
4,Under 10 Girls District (Half Field) South East,NaN,,,Waverley Hockey Club,BYE,,,BYE,,,
4,Under 10 Boys District (Half Field) West,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
4,Under 14 Girls Shield A,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
4,Under 12 Boys District (Half Field) South East,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
4,Under 10 Girls District (Half Field) North West,NaN,,,Melton Hockey Club,BYE,,,BYE,,,
4,Under 12 Boys District (Half Field) North,NaN,,,Khalsa Blues,BYE,,,BYE,,,
6,Women's Vic League 1,NaN,,,Hockey Geelong Sharks,BYE,,,BYE,,,
6,Women's Vic League 1 Reserves,NaN,,,Hockey Geelong Sharks,BYE,,,BYE,,,
6,Women's Vic League 2,NaN,,,Craigieburn Falcons Hockey Club,BYE,,,BYE,,,
6,Men's Vic League 1,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
6,Men's Vic League 1 Reserves,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
6,Men's Metro B South,NaN,,,Casey Hockey Club,BYE,,,BYE,,,
6,Men's Metro B North West,NaN,,,Melton Hockey Club,BYE,,,BYE,,,
5,Men's Masters 45+ B,NaN,,,KBH Brumbies,BYE,,,BYE,,,
5,Men's Masters 50+ B,NaN,,,Footscray,BYE,,,BYE,,,
5,Men's Masters 60+,NaN,,,Southern B,BYE,,,BYE,,,
5,Women's Masters 35+ BNW,NaN,,,PEGS,BYE,,,BYE,,,
5,Men's Masters 45+ A,NaN,,,Greensborough,BYE,,,BYE,,,
5,Men's Midweek Open A,NaN,,,Waverley,BYE,,,BYE,,,
6,Men's Metro A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
6,Men's Masters 45+ B,NaN,,,Camberwell,BYE,,,BYE,,,
6,Men's Masters 50+ B,NaN,,,KBH Brumbies,BYE,,,BYE,,,
6,Men's Masters 60+,NaN,,,Camberwell,BYE,,,BYE,,,
6,Women's Masters 35+ BNW,NaN,,,Brunswick,BYE,,,BYE,,,
6,Men's Masters 45+ A,NaN,,,Melbourne University Hockey Club,BYE,,,BYE,,,
6,Men's Midweek Open A,NaN,,,Doncaster,BYE,,,BYE,,,
6,Men's Masters 45+ D,NaN,,,Southern United,BYE,,,BYE,,,
5,Under 16 Boys Shield A,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
5,Under 16 Girls Shield B,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
5,Under 14 Girls Shield A,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
5,Under 14 Mixed District North West,NaN,,,Footscray Hockey Club,BYE,,,BYE,,,
5,Under 12 Boys Shield A,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
5,Under 12 Boys Pennant South East,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
5,Under 12 Boys District (Half Field) North,NaN,,,Khalsa Saffrons,BYE,,,BYE,,,
5,Under 10 Boys District (Half Field) South East,NaN,,,Maccabi HC,BYE,,,BYE,,,
5,Under 10 Girls District (Half Field) North West,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
5,Under 10 Girls District (Half Field) South East,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
7,Women's Vic League 1,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
7,Women's Vic League 1 Reserves,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
7,Women's Vic League 2,NaN,,,WestVic Hockey,BYE,,,BYE,,,
7,Men's Vic League 1,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
7,Men's Vic League 1 Reserves,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
7,Men's Metro A,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
6,Under 16 Boys Shield A,NaN,,,Essendon Hockey,BYE,,,BYE,,,
6,Under 16 Girls Shield B,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
6,Under 14 Girls Shield A,NaN,,,KBH Brumbies,BYE,,,BYE,,,
6,Under 14 Mixed District North West,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
6,Under 12 Boys Shield A,NaN,,,Waverley Hockey Club,BYE,,,BYE,,,
6,Under 12 Boys Pennant South East,NaN,,,Greater Dandenong Warriors Hockey Club,BYE,,,BYE,,,
6,Under 12 Boys District (Half Field) North,NaN,,,Greensborough (1),BYE,,,BYE,,,
6,Under 12 Boys District (Half Field) South East,NaN,,,Casey Hockey Club,BYE,,,BYE,,,
6,Under 10 Boys District (Half Field) South East,NaN,,,Casey Hockey Club Maroon,BYE,,,BYE,,,
6,Under 10 Boys District (Half Field) West,NaN,,,Footscray Hockey Club Blue,BYE,,,BYE,,,
6,Under 10 Girls District (Half Field) North West,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
6,Under 10 Girls District (Half Field) South East,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
7,Men's Metro B North West,NaN,,,Whittlesea Hockey Club,BYE,,,BYE,,,
7,Men's Metro B South,NaN,,,Frankston Hockey Club,BYE,,,BYE,,,
8,Women's Vic League 1,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
8,Women's Vic League 1 Reserves,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
8,Women's Vic League 2,NaN,,,Eastern Christian Hockey Organisation (ECHO),BYE,,,BYE,,,
8,Men's Vic League 1,NaN,,,Old Xaverians Hockey Club,BYE,,,BYE,,,
8,Men's Vic League 1 Reserves,NaN,,,Old Xaverians Hockey Club,BYE,,,BYE,,,
8,Men's Metro A,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
8,Men's Metro B North West,NaN,,,RMIT Hockey Club,BYE,,,BYE,,,
8,Men's Metro B South,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
7,Men's Masters 45+ B,NaN,,,PEGS,BYE,,,BYE,,,
7,Men's Masters 50+ B,NaN,,,Southern,BYE,,,BYE,,,
7,Men's Masters 60+,NaN,,,MCC,BYE,,,BYE,,,
7,Women's Masters 35+ BNW,NaN,,,PEGS,BYE,,,BYE,,,
7,Men's Midweek Open A,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
7,Men's Masters 45+ A,NaN,,,MCC,BYE,,,BYE,,,
7,Men's Masters 45+ D,NaN,,,TEM,BYE,,,BYE,,,
8,Men's Masters 45+ B,NaN,,,Hawthorn,BYE,,,BYE,,,
8,Men's Masters 50+ B,NaN,,,Brunswick,BYE,,,BYE,,,
8,Men's Masters 60+,NaN,,,KBH Brumbies,BYE,,,BYE,,,
8,Women's Masters 35+ BNW,NaN,,,Brunswick,BYE,,,BYE,,,
8,Men's Masters 45+ A,NaN,,,KBH Brumbies,BYE,,,BYE,,,
8,Men's Midweek Open A,NaN,,,Waverley,BYE,,,BYE,,,
8,Men's Masters 45+ D,NaN,,,PHSTK,BYE,,,BYE,,,
7,Under 16 Boys Shield A,NaN,,,Waverley Hockey Club,BYE,,,BYE,,,
7,Under 16 Girls Shield B,NaN,,,KBH Brumbies,BYE,,,BYE,,,
7,Under 14 Girls Shield A,NaN,,,Toorak East Malvern Hockey Club,BYE,,,BYE,,,
7,Under 14 Mixed District North West,NaN,,,Craigieburn Falcons Hockey Club,BYE,,,BYE,,,
7,Under 12 Boys Shield A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
7,Under 12 Boys Pennant South East,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
7,Under 10 Girls District (Half Field) South East,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
8,Under 16 Boys Shield A,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
8,Under 16 Girls Shield B,NaN,,,MCC Hockey Section,BYE,,,BYE,,,
8,Under 14 Girls Shield A,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
8,Under 14 Mixed District North West,NaN,,,Melton Hockey Club,BYE,,,BYE,,,
8,Under 12 Boys Shield A,NaN,,,MCC Hockey Section,BYE,,,BYE,,,
8,Under 12 Boys Pennant South East,NaN,,,MCC Hockey Section,BYE,,,BYE,,,
8,Under 10 Girls District (Half Field) South East,NaN,,,KBH Brumbies,BYE,,,BYE,,,
9,Women's Vic League 1,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
9,Women's Vic League 1 Reserves,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
9,Women's Vic League 2,NaN,,,Frankston Hockey Club,BYE,,,BYE,,,
9,Men's Vic League 1,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
9,Men's Vic League 1 Reserves,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
9,Men's Metro B North West,NaN,,,Footscray Hockey Club,BYE,,,BYE,,,
9,Men's Metro B South,NaN,,,St. Bede's Hockey Club,BYE,,,BYE,,,
9,Men's Masters 45+ B,NaN,,,MHSOB,BYE,,,BYE,,,
9,Men's Masters 50+ B,NaN,,,Doncaster,BYE,,,BYE,,,
9,Men's Masters 60+,NaN,,,Greensborough,BYE,,,BYE,,,
9,Women's Masters 35+ BNW,NaN,,,Yarra Valley,BYE,,,BYE,,,
9,Men's Midweek Open A,NaN,,,Doncaster,BYE,,,BYE,,,
9,Men's Masters 45+ A,NaN,,,TEM,BYE,,,BYE,,,
9,Men's Masters 45+ D,NaN,,,Doncaster,BYE,,,BYE,,,
9,Under 16 Boys Shield A,NaN,,,MCC Hockey Section,BYE,,,BYE,,,
9,Under 16 Girls Shield B,NaN,,,WestVic Hockey,BYE,,,BYE,,,
9,Under 14 Girls Shield A,NaN,,,Greensborough Hockey Club,BYE,,,BYE,,,
9,Under 14 Mixed District North West,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
9,Under 12 Boys Shield A,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
9,Under 12 Boys Pennant South East,NaN,,,Bayside Cougars Hockey Club,BYE,,,BYE,,,
10,Women's Vic League 1,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
10,Women's Vic League 1 Reserves,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
10,Women's Vic League 2,NaN,,,Casey Hockey Club,BYE,,,BYE,,,
10,Men's Vic League 1,NaN,,,Hockey Geelong Sharks,BYE,,,BYE,,,
10,Men's Vic League 1 Reserves,NaN,,,Hockey Geelong Sharks,BYE,,,BYE,,,
10,Men's Metro A,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
10,Men's Metro B South,NaN,,,Greater Dandenong Warriors Hockey Club,BYE,,,BYE,,,
10,Men's Masters 45+ B,NaN,,,Brunswick,BYE,,,BYE,,,
10,Men's Masters 50+ B,NaN,,,Essendon,BYE,,,BYE,,,
10,Men's Masters 60+,NaN,,,Yarra Valley Gold,BYE,,,BYE,,,
10,Women's Masters 35+ BNW,NaN,,,RMIT,BYE,,,BYE,,,
10,Men's Masters 45+ A,NaN,,,Greensborough,BYE,,,BYE,,,
10,Men's Masters 45+ D,NaN,,,Mentone,BYE,,,BYE,,,
10,Men's Midweek Open A,NaN,,,Monash University,BYE,,,BYE,,,
10,Under 16 Boys Shield A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
10,Under 16 Girls Shield B,NaN,,,Greensborough Hockey Club,BYE,,,BYE,,,
10,Under 14 Girls Shield A,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
10,Under 14 Mixed District North West,NaN,,,Essendon Hockey,BYE,,,BYE,,,
10,Under 12 Boys Shield A,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
10,Under 12 Boys Pennant South East,NaN,,,Powerhouse & St. Kilda Hockey Club,BYE,,,BYE,,,
11,Women's Vic League 1,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
11,Women's Vic League 1 Reserves,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
11,Women's Vic League 2,NaN,,,Bayside Cougars Hockey Club,BYE,,,BYE,,,
11,Men's Vic League 1,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
11,Men's Vic League 1 Reserves,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
11,Men's Metro B North West,NaN,,,Craigieburn Falcons Hockey Club,BYE,,,BYE,,,
11,Men's Metro B South,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
12,Women's Vic League 1,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
12,Women's Vic League 1 Reserves,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
12,Women's Vic League 2,NaN,,,Melton Hockey Club,BYE,,,BYE,,,
12,Men's Vic League 1,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
12,Men's Vic League 1 Reserves,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
12,Men's Metro B North West,NaN,,,Altona Hockey Club,BYE,,,BYE,,,
12,Men's Metro B South,NaN,,,OHA Hockey Club,BYE,,,BYE,,,
11,Men's Masters 45+ B,NaN,,,Frankston,BYE,,,BYE,,,
11,Men's Masters 50+ B,NaN,,,Melbourne University Hockey Club,BYE,,,BYE,,,
11,Men's Masters 60+,NaN,,,Southern B,BYE,,,BYE,,,
11,Women's Masters 35+ BNW,NaN,,,Essendon,BYE,,,BYE,,,
11,Men's Masters 45+ D,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
11,Men's Midweek Open A,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
11,Men's Masters 45+ A,NaN,,,Melbourne University Hockey Club,BYE,,,BYE,,,
11,Under 16 Boys Shield A,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
11,Under 16 Girls Shield B,NaN,,,North West Lightning,BYE,,,BYE,,,
11,Under 14 Girls Shield A,NaN,,,Footscray Hockey Club,BYE,,,BYE,,,
11,Under 14 Mixed District North West,NaN,,,Caroline Springs Hockey Club,BYE,,,BYE,,,
11,Under 12 Boys Shield A,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
11,Under 12 Boys Pennant South East,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
13,Women's Vic League 1,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
13,Women's Vic League 1 Reserves,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
13,Women's Vic League 2,NaN,,,Gippsland Bulls,BYE,,,BYE,,,
13,Men's Vic League 1,NaN,,,North West Lightning,BYE,,,BYE,,,
13,Men's Vic League 1 Reserves,NaN,,,North West Lightning,BYE,,,BYE,,,
13,Men's Metro A,NaN,,,Monash University Hockey Club,BYE,,,BYE,,,
13,Men's Metro B North West,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
13,Men's Metro B South,NaN,,,Casey Hockey Club,BYE,,,BYE,,,
12,Men's Masters 45+ B,NaN,,,Southern United,BYE,,,BYE,,,
12,Men's Masters 50+ B,NaN,,,TEM,BYE,,,BYE,,,
12,Men's Masters 60+,NaN,,,Camberwell,BYE,,,BYE,,,
12,Women's Masters 35+ BNW,NaN,,,PEGS,BYE,,,BYE,,,
12,Men's Masters 45+ D,NaN,,,Waverley,BYE,,,BYE,,,
12,Men's Masters 45+ A,NaN,,,Doncaster,BYE,,,BYE,,,
12,Men's Midweek Open A,NaN,,,La Trobe University Hockey Club,BYE,,,BYE,,,
12,Under 16 Boys Shield A,NaN,,,Southern United Hockey Club,BYE,,,BYE,,,
12,Under 16 Girls Shield B,NaN,,,Essendon Hockey,BYE,,,BYE,,,
12,Under 14 Girls Shield A,NaN,,,Waverley Hockey Club,BYE,,,BYE,,,
12,Under 14 Mixed District North West,NaN,,,Footscray Hockey Club,BYE,,,BYE,,,
12,Under 12 Boys Shield A,NaN,,,Camberwell Hockey Club,BYE,,,BYE,,,
12,Under 12 Boys Pennant South East,NaN,,,Knox Hockey Club,BYE,,,BYE,,,
13,Men's Masters 45+ B,NaN,,,TEM,BYE,,,BYE,,,
13,Men's Masters 45+ A,NaN,,,Camberwell,BYE,,,BYE,,,
13,Men's Masters 45+ D,NaN,,,MHSOB,BYE,,,BYE,,,
13,Men's Midweek Open A,NaN,,,Waverley,BYE,,,BYE,,,
13,Under 16 Boys Shield A,NaN,,,Essendon Hockey,BYE,,,BYE,,,
13,Under 16 Girls Shield B,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
13,Under 14 Girls Shield A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
13,Under 14 Mixed District North West,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
13,Under 12 Boys Shield A,NaN,,,Waverley Hockey Club,BYE,,,BYE,,,
13,Under 12 Boys Pennant South East,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
14,Women's Vic League 1,NaN,,,North West Lightning,BYE,,,BYE,,,
14,Women's Vic League 1 Reserves,NaN,,,North West Lightning,BYE,,,BYE,,,
14,Women's Vic League 2,NaN,,,Melbourne High School Old Boys Hockey Club,BYE,,,BYE,,,
14,Men's Vic League 1,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
14,Men's Vic League 1 Reserves,NaN,,,Werribee Hockey Club,BYE,,,BYE,,,
14,Men's Metro B North West,NaN,,,Caroline Springs Hockey Club,BYE,,,BYE,,,
15,Women's Vic League 1,NaN,,,Hockey Geelong Sharks,BYE,,,BYE,,,
15,Women's Vic League 1 Reserves,NaN,,,Hockey Geelong Sharks,BYE,,,BYE,,,
15,Women's Vic League 2,NaN,,,Craigieburn Falcons Hockey Club,BYE,,,BYE,,,
15,Men's Vic League 1,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
15,Men's Vic League 1 Reserves,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
15,Men's Metro A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
15,Men's Metro B North West,NaN,,,Melton Hockey Club,BYE,,,BYE,,,
15,Men's Metro B South,NaN,,,Mentone Hockey Club,BYE,,,BYE,,,
14,Men's Masters 45+ B,NaN,,,KBH Brumbies,BYE,,,BYE,,,
14,Men's Masters 45+ A,NaN,,,MCC,BYE,,,BYE,,,
14,Men's Midweek Open A,NaN,,,Doncaster,BYE,,,BYE,,,
14,Men's Masters 45+ D,NaN,,,Hawthorn,BYE,,,BYE,,,
14,Under 16 Boys Shield A,NaN,,,Waverley Hockey Club,BYE,,,BYE,,,
14,Under 16 Girls Shield B,NaN,,,PEGS Hockey Club,BYE,,,BYE,,,
14,Under 14 Girls Shield A,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
14,Under 14 Mixed District North West,NaN,,,Craigieburn Falcons Hockey Club,BYE,,,BYE,,,
14,Under 12 Boys Shield A,NaN,,,Doncaster Hockey Club,BYE,,,BYE,,,
14,Under 12 Boys Pennant South East,NaN,,,Hawthorn Hockey Club,BYE,,,BYE,,,
16,Women's Vic League 1,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
16,Women's Vic League 1 Reserves,NaN,,,Brunswick Hockey Club,BYE,,,BYE,,,
16,Women's Vic League 2,NaN,,,WestVic Hockey,BYE,,,BYE,,,
16,Men's Vic League 1,NaN,,,Mornington Peninsula Hockey Club,BYE,,,BYE,,,
