2,Men's Metro 2 North West,28035600,Essendon Hockey Centre,ESS1,Essendon Hockey,Altona Hockey Club,
2,Women's Pennant D North West,28035480,Footscray Hockey Club,ASF,Footscray Hockey Club,Altona Hockey Club,
2,Women's Pennant C,28035570,Footscray Hockey Club,ASF,Footscray Hockey Club,Camberwell Hockey Club,
2,Men's Pennant D North West,28035690,Footscray Hockey Club,ASF,Footscray Hockey Club,Brunswick Hockey Club,
2,Women's Metro 1 North West,28035780,Footscray Hockey Club,ASF,Sunshine Hockey Club,Altona Hockey Club,
2,GAME Clothing Men's Premier League Reserves,28035480,Footscray Hockey Club,BSF,Footscray Hockey Club,Hockey Geelong Sharks,
2,GAME Clothing Men's Premier League,28035570,Footscray Hockey Club,BSF,Footscray Hockey Club,Hockey Geelong Sharks,
2,GAME Clothing Women's Premier League,28035690,Footscray Hockey Club,BSF,Footscray Hockey Club,Hockey Geelong Sharks,
2,GAME Clothing Women's Premier League Reserves,28035780,Footscray Hockey Club,BSF,Footscray Hockey Club,Hockey Geelong Sharks,
2,Men's Pennant C,28035600,Geelong Stead Park,GEL1,Hockey Geelong Sharks,PEGS Hockey Club,
2,Men's Pennant A,28035600,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Doncaster Hockey Club,
2,Men's Pennant C,28035690,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Toorak East Malvern Hockey Club,
2,Men's Metro 2 East,28035600,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,La Trobe University Hockey Club,
2,Women's Pennant C,28035690,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,KBH Brumbies Hockey Club,
2,Men's Metro 2 South,28035600,Haileybury College,HAL,OHA Hockey Club,Southern United Hockey Club,
2,Women's Pennant B,28035510,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Mentone Hockey Club,
2,Women's Pennant A,28035600,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Mentone Hockey Club,
2,Men's Pennant A,28035690,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Southern United Hockey Club,
2,Men's Pennant D South East,28035510,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,Knox Hockey Club,
2,Women's Pennant E South East,28035600,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,Camberwell Hockey Club,
2,Women's Pennant D East,28035690,Hawthorn Malvern Hockey Centre,H-2,Hawthorn Hockey Club,St. Bede's Hockey Club,
2,Women's Metro 1 East,28035510,Hedley Hull Field,HHF,Waverley Hockey Club,Camberwell Hockey Club,
2,Men's Pennant C,28035600,Hedley Hull Field,HHF,Waverley Hockey Club,Southern United Hockey Club,
2,Men's Metro 2 East,28035690,Hedley Hull Field,HHF,Waverley Hockey Club,Croydon Ranges Hockey Club,
2,Men's Metro 2 North West,28035510,Hume Hockey Centre,HUM,Hume Hockey Club,Melbourne Sikhs United Hockey Club,
2,Men's Metro 2 East,28035510,Koonung Secondary College,KNG,Eastern Christian Hockey Organisation (ECHO),Knox Hockey Club,
2,Men's Vic League 1,28035600,Koonung Secondary College,KNG,Eastern Christian Hockey Organisation (ECHO),Brunswick Hockey Club,
